Activity ID,Activity Date,Advisor ID,Lead AM,Activity Type,Description,Product
b1974682-ad40-4b20-b3d1-83b55d3b1f48,2024-12-31,SalA040,Sales AM 1,Outbound Call,Call to discuss quarterly performance,Real Estate Fund
03e41a5c-5228-4608-b9d2-788b7fcf8465,2024-08-17,SalA040,Sales AM 1,Outbound Call,Discussion on ESG strategies,ESG
0ebed93d-37e3-43d8-b27b-1b5a3d9457a4,2024-06-23,SalA040,Sales AM 1,Email,Discussion on upcoming product launches,Fixed Income
4699907f-4858-47a4-9bcb-fbc4fa489f66,2024-09-26,SalA040,Sales AM 1,Voicemail,Strategy meeting regarding Global Equity,Real Estate Fund
793dce88-2bbf-4704-ab43-e1ede5247dd0,2024-12-08,SalA040,Sales AM 1,Email,Normal phone conversation,Fixed Income
f21dcca9-e65e-47f3-a9aa-2aa087dc335f,2024-07-30,SalA040,Sales AM 1,Meeting,Presentation on Real Estate Fund,Global Equity Fund
8dcaef98-3ddb-4ecd-9baf-22e8e5f65cb8,2024-12-05,SalA040,Sales AM 1,Email,Email follow-up on investment ideas,Fixed Income
4ca11eac-05f0-4c16-9230-7d371103bd0d,2024-10-07,SalA040,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Real Estate Fund
19e077ef-474c-42be-8c94-079a92a6a6e7,2024-11-27,SalA041,Sales AM 1,Email,Call to discuss portfolio diversification,Fixed Income
b83a01d0-12d7-4d29-b546-adbd36038982,2024-07-08,SalA041,Sales AM 1,Inbound Call,Voicemail regarding market trends,ESG
e04d8cdc-b4b9-458e-82a0-614497356805,2024-10-12,SalA041,Sales AM 1,Voicemail,Voicemail regarding market trends,ESG
83611244-b836-42c4-aca0-37dc7fd70201,2024-11-27,SalA041,Sales AM 1,Voicemail,Webinar feedback collection,ETF
a92ad82a-c4f1-4bd9-b6ba-ea4726807b8d,2024-10-19,SalA041,Sales AM 1,Inbound Call,Normal phone conversation,Global Equity Fund
8ac31dde-5422-47c9-b4ae-b9cb6b63b276,2025-01-05,SalA041,Sales AM 1,Email,Email follow-up on investment ideas,ETF
0ce02c95-03c0-4510-837a-b88e49d6931d,2024-08-09,SalA041,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,ETF
c292e337-8db7-4081-87cb-63515d0fa145,2024-12-09,SalA041,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,ETF
99c6de33-f474-472d-8e81-af612242e35f,2024-07-18,SalA041,Sales AM 1,Email,Email follow-up on investment ideas,Fixed Income
4cddb648-0171-4683-a612-a9fae2d25ad2,2024-06-15,SalA041,Sales AM 1,Email,Discussion on upcoming product launches,Fixed Income
f0d9278e-b9c4-4861-9c2b-bc641cc0c548,2024-07-14,SalA041,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,Real Estate Fund
c2abe8ee-efdf-4dc1-a835-5ac28e859db2,2024-11-29,SalA041,Sales AM 1,Outbound Call,Discussion on ESG strategies,Real Estate Fund
363a5510-778e-402c-87c4-dbe9e6b41155,2024-07-25,SalA041,Sales AM 1,Voicemail,Meeting related to ETF,ESG
0c973d0e-76d3-4960-a5df-5f03742baaf2,2024-11-18,SalA041,Sales AM 1,Voicemail,Discussion on ESG strategies,Real Estate Fund
f03e6bc7-3802-4f51-9a99-d9bd5a972b9d,2024-12-01,SalA041,Sales AM 1,Voicemail,Email follow-up on investment ideas,Real Estate Fund
5018c85d-39c9-4ff4-8923-514eed0101bd,2024-10-02,SalA041,Sales AM 1,Meeting,Call to discuss quarterly performance,ESG
91966118-16b8-4992-a91d-4961a31a9a2b,2024-06-20,SalA041,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,Fixed Income
2422ff85-61c2-4951-a575-7121eca1768d,2024-08-18,SalA041,Sales AM 1,Outbound Call,Email follow-up on investment ideas,Fixed Income
2f607673-d505-44ca-be11-aab46a692967,2024-06-07,SalA041,Sales AM 1,Email,Presentation on Real Estate Fund,Fixed Income
353896a2-99a7-4468-a8a4-51ec07304be4,2024-07-20,SalA041,Sales AM 1,Outbound Call,Email follow-up on investment ideas,Real Estate Fund
a5bc86ed-136f-434f-bd26-546c84899cd1,2024-08-10,SalA041,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,Fixed Income
a687cf12-f990-4bd3-a6bd-d90eae7a9424,2024-10-26,SalA041,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,Global Equity Fund
75af26c6-191f-4a34-ab13-239c3935a92e,2024-11-09,SalA042,Sales AM 1,Email,Voicemail regarding market trends,ETF
01ffe42f-590a-4f66-8499-5c6fbca49907,2024-12-20,SalA042,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,Global Equity Fund
6c448e96-383c-4716-8d9c-55d49d64dfba,2024-08-22,SalA042,Sales AM 1,Email,Call to discuss portfolio diversification,ESG
6c873924-bade-4526-b1cd-55d93169d237,2024-09-15,SalA042,Sales AM 1,Inbound Call,Normal phone conversation,Global Equity Fund
8def4a83-31c8-485d-b773-f6dcdf32fbdb,2024-06-19,SalA042,Sales AM 1,Email,Email follow-up on investment ideas,ESG
8a81f9e3-26a0-4c13-947d-5dcf3321667f,2024-11-20,SalA042,Sales AM 1,Voicemail,Analysis of Emerging Markets Fund,Real Estate Fund
6b32b50a-6ed2-480f-b1c3-620002aac493,2024-12-02,SalA042,Sales AM 1,Email,Voicemail regarding market trends,Fixed Income
d08917f8-8890-4558-bc93-bbc7ba4dee03,2024-06-16,SalA042,Sales AM 1,Inbound Call,Email follow-up on investment ideas,Fixed Income
c222e4ec-bceb-46cd-b578-082d01e802f0,2024-10-16,SalA042,Sales AM 1,Meeting,Meeting related to ETF,Fixed Income
2964dc62-a181-47ce-aa55-aeab17cf2520,2024-06-13,SalA042,Sales AM 1,Email,Email follow-up on investment ideas,Real Estate Fund
570f1290-f482-480e-b915-63b44901faf0,2024-10-19,SalA042,Sales AM 1,Voicemail,Presentation on Real Estate Fund,Global Equity Fund
98f0bc01-5093-4991-8a90-d4f1986c190f,2024-12-05,SalA042,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,ETF
e9a814aa-ca4d-4930-a2a1-1136186fea9d,2025-01-03,SalA042,Sales AM 1,Inbound Call,Voicemail regarding market trends,Real Estate Fund
39ced950-571b-44f7-bc7e-254057d28a00,2024-07-08,SalA042,Sales AM 1,Outbound Call,Discussion on ESG strategies,Global Equity Fund
dd9d058d-0096-4703-b692-557a379acefc,2024-08-28,SalA042,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,ESG
8f0d9cf5-f800-4a59-9122-a0c9a3255738,2024-09-18,SalA042,Sales AM 1,Inbound Call,Email follow-up on investment ideas,ESG
9cc532a2-c686-4fa0-8355-151a6673f311,2024-11-19,SalA042,Sales AM 1,Email,Webinar feedback collection,Global Equity Fund
99bc1565-58df-47d9-b87d-4eb69b9d8b87,2024-07-24,SalA042,Sales AM 1,Voicemail,Voicemail regarding market trends,Real Estate Fund
e4d28276-e70d-495a-adb8-447eb538a43f,2024-08-02,SalA042,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,Fixed Income
66aea56a-cd9c-46b8-a061-316d9fb83f2b,2024-11-28,SalA042,Sales AM 1,Outbound Call,Discussion on upcoming product launches,Global Equity Fund
6884fa57-56ea-4c4e-b2da-308c52a794f9,2024-09-04,SalA042,Sales AM 1,Voicemail,Normal phone conversation,Global Equity Fund
3ccd088a-28d1-41cb-9a39-0fc1b306d2d0,2024-09-15,SalA042,Sales AM 1,Meeting,Voicemail regarding market trends,Global Equity Fund
11fb145d-0f5d-461c-a9b5-5af3b5547e9d,2024-12-27,SalA042,Sales AM 1,Voicemail,Discussion on upcoming product launches,ETF
f329cd08-7f48-4198-b55c-0d70976de157,2024-10-02,SalA042,Sales AM 1,Inbound Call,Strategy meeting regarding Global Equity,Global Equity Fund
f56db5bc-6c0a-4945-a3b6-67845a5a00ea,2024-12-29,SalA042,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Global Equity Fund
7b392001-cdd0-49f7-a8d4-6764016ae953,2024-09-12,SalA042,Sales AM 1,Inbound Call,Analysis of Emerging Markets Fund,Global Equity Fund
29d9e300-18ff-4a42-85f9-381e6d04ab76,2024-11-04,SalA042,Sales AM 1,Email,Discussion on upcoming product launches,Global Equity Fund
d74f0402-eb99-492f-89f7-10d4fdd19c2e,2024-06-18,SalA042,Sales AM 1,Email,Discussion on upcoming product launches,Fixed Income
fb049110-34ae-4bcd-b146-c79f5d4bb01b,2024-06-15,SalA043,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,Real Estate Fund
9782386d-9f6e-4942-a254-ef6748003f95,2024-09-28,SalA043,Sales AM 1,Email,Strategy meeting regarding Global Equity,Fixed Income
e6e85362-a894-4ebb-9b88-d32a2469ab74,2024-08-17,SalA043,Sales AM 1,Voicemail,Call to discuss quarterly performance,ETF
51f579e8-bbd6-4462-bcd6-78f4453ec87c,2024-10-28,SalA043,Sales AM 1,Voicemail,Presentation on Real Estate Fund,ESG
fd5de667-e2dc-47c4-aa70-c4ae91376714,2024-06-18,SalA043,Sales AM 1,Inbound Call,Email follow-up on investment ideas,ESG
73b1bdfa-c3e7-402b-af6f-ca949cc5fc40,2024-09-12,SalA043,Sales AM 1,Inbound Call,Follow-up on Fixed Income opportunities,ETF
c8ba176b-bc30-46f3-889f-1fec0fc018e5,2024-10-31,SalA043,Sales AM 1,Inbound Call,Discussion on ESG strategies,Real Estate Fund
f1c6057e-ef3d-4eb7-8620-191fc4937072,2024-10-06,SalA043,Sales AM 1,Inbound Call,Call to discuss quarterly performance,Real Estate Fund
c809b557-0985-4aa1-a508-817bb3ac5dc4,2024-10-21,SalA043,Sales AM 1,Inbound Call,Meeting related to ETF,Fixed Income
6f7ec390-dab7-4916-ad88-40b53db5bd9a,2024-12-24,SalA043,Sales AM 1,Email,Webinar feedback collection,Fixed Income
49b4c6ef-27c6-435b-a459-f529c2787dc2,2024-06-19,SalA043,Sales AM 1,Meeting,Analysis of Emerging Markets Fund,Fixed Income
0a601352-89e7-4fd5-ac15-3924057a9d05,2024-12-04,SalA043,Sales AM 1,Inbound Call,Meeting related to ETF,ESG
fccc5c75-8066-44bd-869f-63f3c61eb9e7,2024-12-24,SalA043,Sales AM 1,Email,Presentation on Real Estate Fund,Fixed Income
764e633a-963d-4ed8-bcfa-f21765d1c97f,2024-10-25,SalA043,Sales AM 1,Email,Email follow-up on investment ideas,ESG
836e2cd2-83bc-4a3d-8e1c-ae40fd8a5587,2024-12-29,SalA043,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,ETF
11eb70cb-8abe-447b-9053-7b3cb3ee23ba,2024-08-22,SalA043,Sales AM 1,Meeting,Call to discuss portfolio diversification,Fixed Income
5355dbee-0d5a-4ef5-9795-68329ab8a1fe,2024-08-31,SalA043,Sales AM 1,Meeting,Presentation on Real Estate Fund,Real Estate Fund
0c63e3ef-5975-41e6-a709-fa7b45ff6dbe,2024-11-16,SalA043,Sales AM 1,Voicemail,Voicemail regarding market trends,Global Equity Fund
25146288-a407-4373-bb5b-e9dac00da245,2024-06-07,SalA043,Sales AM 1,Inbound Call,Analysis of Emerging Markets Fund,ETF
e95577ff-9354-4bc5-9707-99510beeecb6,2024-11-22,SalA043,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,Global Equity Fund
9c758709-60b4-42fa-978f-e9f141d319e7,2024-11-23,SalA043,Sales AM 1,Outbound Call,Meeting related to ETF,Fixed Income
b18b433c-42d8-4478-8ab9-a376acd72128,2024-08-17,SalA043,Sales AM 1,Email,Presentation on Real Estate Fund,Fixed Income
5ce92b19-a640-4a54-9d33-59ebbdf0c2b8,2024-06-27,SalA043,Sales AM 1,Voicemail,Email follow-up on investment ideas,Global Equity Fund
18a912b1-e32b-4f17-ba5c-c65f94dd0503,2024-12-20,SalA043,Sales AM 1,Outbound Call,Follow-up on Fixed Income opportunities,ESG
3c46dadb-eb88-4a4b-85bc-4bfe562aff0c,2024-08-15,SalA043,Sales AM 1,Meeting,Webinar feedback collection,Fixed Income
d614c48f-0e45-4554-ab32-1824d211462f,2024-11-23,SalA043,Sales AM 1,Outbound Call,Normal phone conversation,ESG
d035c910-29ea-4227-ac9d-ccaef225e193,2024-10-06,SalA043,Sales AM 1,Email,Normal phone conversation,ESG
5cf63a46-977d-4934-838f-ce5b1bb53120,2024-08-11,SalA043,Sales AM 1,Email,Call to discuss portfolio diversification,Real Estate Fund
5133ccdb-3e1d-4d48-acaf-6e2572139e75,2024-10-01,SalA043,Sales AM 1,Inbound Call,Call to discuss portfolio diversification,ESG
c68828af-653d-4740-8aca-e6394a3c3ae0,2024-06-14,SalA043,Sales AM 1,Outbound Call,Meeting related to ETF,ESG
76b6e0bd-702d-4f91-b687-a5e8896f4b37,2024-11-21,SalA044,Sales AM 1,Meeting,Normal phone conversation,Global Equity Fund
9adff96e-619e-4922-9231-e7d54c5f5dc7,2024-08-04,SalA044,Sales AM 1,Inbound Call,Normal phone conversation,Real Estate Fund
68f816f5-8e9b-4e53-bb6d-e683af22e450,2024-12-04,SalA044,Sales AM 1,Outbound Call,Voicemail regarding market trends,ETF
d80f5e19-ae2b-488c-9272-b514ca5f8133,2024-09-12,SalA044,Sales AM 1,Email,Email follow-up on investment ideas,Global Equity Fund
af546b3c-3b97-4bdf-ba8b-d7f44ec86ba0,2024-08-28,SalA044,Sales AM 1,Inbound Call,Meeting related to ETF,ETF
3fae22bd-9bda-4901-9de4-0b227fb94000,2024-09-27,SalA044,Sales AM 1,Inbound Call,Analysis of Emerging Markets Fund,Real Estate Fund
06652127-1215-4c71-8ff9-8669c7112022,2024-09-08,SalA044,Sales AM 1,Meeting,Call to discuss quarterly performance,Fixed Income
b5f56e96-fe95-4d75-b7a7-ccbd7d6a01a4,2024-06-28,SalA044,Sales AM 1,Meeting,Call to discuss quarterly performance,ESG
2fb7a7e1-c8e8-40a0-95c5-60931d26f2af,2024-12-26,SalA044,Sales AM 1,Meeting,Normal phone conversation,ETF
e186bd42-d776-4ef3-9606-e9a458c67dc4,2024-06-21,SalA044,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,Real Estate Fund
58109dd8-20a9-4037-9d80-f3f79c296cc6,2024-07-05,SalA044,Sales AM 1,Meeting,Presentation on Real Estate Fund,ESG
ee7f17d8-ee24-45a2-8d4b-c48438017d90,2024-06-06,SalA044,Sales AM 1,Voicemail,Presentation on Real Estate Fund,ESG
7f1ae482-c252-4e76-9f2b-b2058a849ff0,2024-10-25,SalA044,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Real Estate Fund
27e0446b-1833-4925-9386-430bb5b51cd3,2024-10-14,SalA044,Sales AM 1,Meeting,Call to discuss portfolio diversification,ESG
4a2c6970-0374-41da-adda-768aca83032b,2024-12-30,SalA045,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,Fixed Income
b94fd071-3329-4265-bfe9-7e5a91d2f2fa,2024-11-23,SalA045,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,ESG
4adfc929-05e4-4d90-bca5-403ced8c368e,2024-09-02,SalA045,Sales AM 1,Voicemail,Discussion on upcoming product launches,Global Equity Fund
c5457b2a-bad8-473b-b7b3-0db91377b862,2024-12-10,SalA045,Sales AM 1,Email,Email follow-up on investment ideas,ETF
f3a7f536-a1e9-4cc1-b34c-de590f106efa,2024-12-22,SalA045,Sales AM 1,Outbound Call,Discussion on ESG strategies,ESG
d33e1d0e-bc48-4822-95a6-b6275a1c82b8,2024-10-01,SalA045,Sales AM 1,Voicemail,Meeting related to ETF,Fixed Income
58a5fe5a-d8a5-4010-911c-7c5923089111,2024-07-23,SalA045,Sales AM 1,Meeting,Discussion on ESG strategies,Fixed Income
89da4b0c-1e29-4a70-af05-284dd23db9bb,2024-07-14,SalA045,Sales AM 1,Meeting,Presentation on Real Estate Fund,Fixed Income
e041d67d-5d49-43c9-95e9-06d11fa414ce,2024-07-23,SalA045,Sales AM 1,Voicemail,Normal phone conversation,ETF
15ca3393-75b5-453c-be9e-c9556d09fe22,2024-08-07,SalA045,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,Fixed Income
09d5cb0e-08d0-4b3d-96b8-0be04eda4afd,2024-08-09,SalA045,Sales AM 1,Inbound Call,Meeting related to ETF,Real Estate Fund
52c62eab-557d-4ae2-919b-aa90e3f3d1cb,2024-07-08,SalA045,Sales AM 1,Meeting,Call to discuss quarterly performance,Global Equity Fund
0d8d9306-de31-496a-8200-59acc9bdf3cc,2024-11-25,SalA045,Sales AM 1,Email,Discussion on ESG strategies,Fixed Income
a0ad5d33-2482-43b9-9497-38dfc68e4044,2024-09-01,SalA045,Sales AM 1,Outbound Call,Normal phone conversation,ESG
a8747341-fabd-400f-85ff-32e0c6a5abed,2024-09-30,SalA045,Sales AM 1,Outbound Call,Voicemail regarding market trends,ETF
79db0133-d99d-4237-9a6c-67fe68ceea5b,2024-09-17,SalA045,Sales AM 1,Voicemail,Follow-up on Fixed Income opportunities,ESG
92498cb2-443d-497d-a1f6-7c0f94c7a748,2024-10-06,SalA045,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,ETF
dd12b4a9-2cb0-4606-826d-826c0b1e6bbc,2024-07-14,SalA045,Sales AM 1,Email,Follow-up on Fixed Income opportunities,Fixed Income
602dbed7-f6d9-4930-b7cb-8eab3ad76449,2024-10-05,SalA045,Sales AM 1,Inbound Call,Discussion on ESG strategies,Real Estate Fund
85bc9ad4-8791-4a45-b159-02e23b605f49,2024-08-16,SalA045,Sales AM 1,Meeting,Discussion on ESG strategies,Global Equity Fund
fafc015a-fe62-4249-93e4-7ecc9ef8acb9,2024-09-27,SalA045,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,Global Equity Fund
bc668c92-5c22-4da5-908e-938296f93559,2024-08-18,SalA045,Sales AM 1,Email,Call to discuss quarterly performance,ETF
2a8ee0f1-d223-444c-90ff-0c0c24e13d03,2024-12-26,SalA045,Sales AM 1,Voicemail,Call to discuss quarterly performance,ETF
2a1af033-15db-428d-a517-f0cadac0d716,2024-07-09,SalA045,Sales AM 1,Inbound Call,Discussion on upcoming product launches,Real Estate Fund
5dc822eb-352e-4c3b-b7a8-da87fed85266,2024-08-26,SalA045,Sales AM 1,Inbound Call,Analysis of Emerging Markets Fund,Global Equity Fund
947bec9b-435c-490c-8ae6-d38e70a4dd30,2024-12-07,SalA045,Sales AM 1,Outbound Call,Normal phone conversation,Global Equity Fund
9caed099-f70b-4755-aa52-786a076bb4c3,2024-08-10,SalA045,Sales AM 1,Outbound Call,Presentation on Real Estate Fund,ESG
a2245d4e-2cf7-4eb4-b90f-7634a8cba3e1,2024-07-06,SalA045,Sales AM 1,Outbound Call,Strategy meeting regarding Global Equity,ETF
d86354d0-6d19-41e9-b3ec-591c05140257,2024-08-30,SalA045,Sales AM 1,Voicemail,Webinar feedback collection,Fixed Income
dc7eecbb-43cd-421c-a463-5ea84559de91,2024-06-03,SalA046,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,ETF
7b5ff863-67a4-4db1-a589-13fbeb19d118,2024-11-27,SalA046,Sales AM 1,Voicemail,Analysis of Emerging Markets Fund,ESG
8113e6cc-c128-4f6a-b4fd-b28ec5dbf2ea,2024-09-09,SalA046,Sales AM 1,Meeting,Presentation on Real Estate Fund,Fixed Income
a3224c47-cb2f-472c-8002-737eb884e9da,2024-12-02,SalA046,Sales AM 1,Inbound Call,Email follow-up on investment ideas,Fixed Income
beba8889-78f0-43f2-b3db-9f5eea2a15f6,2024-06-08,SalA046,Sales AM 1,Inbound Call,Voicemail regarding market trends,ETF
24b9fde1-d41d-46e0-ad53-30480212f91e,2024-11-18,SalA046,Sales AM 1,Meeting,Discussion on upcoming product launches,Real Estate Fund
797d8bdb-0fc8-4cbc-bcda-178916e28166,2024-10-07,SalA046,Sales AM 1,Meeting,Discussion on upcoming product launches,Fixed Income
10e9f750-2643-4864-b4e8-cee4f0b1151c,2024-09-16,SalA046,Sales AM 1,Inbound Call,Call to discuss quarterly performance,ESG
e2a9111a-39b9-4153-975a-52e06114b8f1,2024-09-18,SalA046,Sales AM 1,Voicemail,Call to discuss portfolio diversification,Fixed Income
096e2100-6951-4de2-9f53-82f819e7cf04,2024-09-16,SalA046,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,Fixed Income
ab74c8e5-50df-497d-ae23-a46db66933b5,2024-10-07,SalA046,Sales AM 1,Meeting,Strategy meeting regarding Global Equity,Global Equity Fund
2a7185e6-c54c-42f1-8f57-3eb1f656fc99,2024-07-16,SalA046,Sales AM 1,Meeting,Presentation on Real Estate Fund,Global Equity Fund
d321a8c1-9d6f-4cdb-bdce-d9c484a80a67,2024-09-07,SalA046,Sales AM 1,Inbound Call,Normal phone conversation,Real Estate Fund
796e6f0e-c7fb-4f66-9612-3cbf090c4890,2024-11-11,SalA046,Sales AM 1,Inbound Call,Email follow-up on investment ideas,ESG
b5dd06d8-9055-4a13-8646-c50eca11beb0,2024-08-25,SalA046,Sales AM 1,Email,Normal phone conversation,Global Equity Fund
ce960d53-b0bc-44d5-b2a8-4de3d6229703,2024-12-10,SalA047,Sales AM 1,Meeting,Call to discuss portfolio diversification,Fixed Income
d88134eb-04e7-41af-8e7b-627a6f97edac,2024-09-23,SalA047,Sales AM 1,Meeting,Normal phone conversation,Real Estate Fund
2d9542c8-fa59-45ac-b116-771f9d99998b,2024-06-25,SalA047,Sales AM 1,Meeting,Discussion on upcoming product launches,Global Equity Fund
00fb1aca-34e7-4954-8499-6a5c7030ee44,2024-10-15,SalA047,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,Fixed Income
ab100924-a934-4466-ad5b-22c61ee5c017,2024-12-24,SalA047,Sales AM 1,Voicemail,Analysis of Emerging Markets Fund,ETF
00291d9a-7207-4731-8f5f-99967cf7002a,2024-06-27,SalA047,Sales AM 1,Outbound Call,Normal phone conversation,Global Equity Fund
71fc21b4-db1c-4018-b497-16c2b9872038,2024-11-11,SalA047,Sales AM 1,Email,Call to discuss quarterly performance,ETF
fc1653da-d7f1-41d6-9297-f1d5b0a283d7,2024-10-14,SalA047,Sales AM 1,Meeting,Follow-up on Fixed Income opportunities,Real Estate Fund
0d04024c-c917-48d9-8e5e-5d34d218e4a9,2024-10-26,SalA047,Sales AM 1,Meeting,Email follow-up on investment ideas,Global Equity Fund
3360ca6b-1054-489f-adac-7f3f23023350,2024-07-22,SalA047,Sales AM 1,Meeting,Discussion on upcoming product launches,Global Equity Fund
f63ef4fc-5e10-472a-be1f-20c232377c78,2024-10-07,SalA047,Sales AM 1,Email,Webinar feedback collection,ETF
7eb986de-4e47-4a93-800d-35cb1654f787,2024-07-22,SalA047,Sales AM 1,Email,Discussion on upcoming product launches,ESG
e100c5d4-9bbb-487f-98bb-296d9fe020bf,2024-12-18,SalA047,Sales AM 1,Email,Call to discuss quarterly performance,Global Equity Fund
a3135a81-3c98-4e62-b9bd-552bf3966026,2024-09-13,SalA047,Sales AM 1,Outbound Call,Analysis of Emerging Markets Fund,ETF
ca704204-5b03-48f6-a3dd-76608f41e5c9,2024-11-13,SalA047,Sales AM 1,Email,Webinar feedback collection,Global Equity Fund
2e356dac-ba73-4bc5-9eb1-737ab9a6b903,2024-11-15,SalA047,Sales AM 1,Outbound Call,Call to discuss quarterly performance,Real Estate Fund
af9106a1-140c-4a91-b069-e9acefab0c7e,2024-12-08,SalA047,Sales AM 1,Voicemail,Call to discuss quarterly performance,ESG
1a78a926-8136-4d5b-8e35-d2369da3eb39,2024-10-17,SalA048,Sales AM 1,Voicemail,Webinar feedback collection,Fixed Income
83b2187d-6554-4f9c-8c14-1a88eeb30fe8,2024-08-08,SalA048,Sales AM 1,Outbound Call,Call to discuss quarterly performance,Fixed Income
3c45b170-3711-45dd-adb9-69935144a9f5,2024-07-27,SalA048,Sales AM 1,Email,Strategy meeting regarding Global Equity,ESG
9f6d3235-4bea-46c7-a0f7-6bc4d5d0f465,2024-06-13,SalA048,Sales AM 1,Meeting,Discussion on upcoming product launches,ESG
b6a4978d-80c5-45b8-8b1e-a154e9b30393,2024-06-08,SalA048,Sales AM 1,Email,Normal phone conversation,ETF
619d6dd9-d43b-4c4e-a092-7408984523f9,2025-01-06,SalA048,Sales AM 1,Voicemail,Meeting related to ETF,ESG
ece35c2d-c16b-4e35-a903-29010d67791a,2024-07-18,SalA048,Sales AM 1,Meeting,Webinar feedback collection,ESG
35caa21d-e4d1-426c-90a6-027527f9246a,2024-06-09,SalA048,Sales AM 1,Inbound Call,Presentation on Real Estate Fund,ESG
